,insula-lh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh
insula-lh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
lateraloccipital-rh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
lateralorbitofrontal-lh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
paracentral-lh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
paracentral-rh,0.128,0.128,0.12,0.12,0.12,0.128,0.128,0.128
posteriorcingulate-lh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
posteriorcingulate-rh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
rostralanteriorcingulate-lh,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.1282051282051282,0.1282051282051282
