,caudalanteriorcingulate-lh,insula-lh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12396694214876033,0.11570247933884298,0.12396694214876033,0.1322314049586777,0.11570247933884298,0.1322314049586777,0.1322314049586777,0.12396694214876033
insula-lh,0.11428571428571428,0.14285714285714285,0.12380952380952381,0.12380952380952381,0.13333333333333333,0.12380952380952381,0.12380952380952381,0.11428571428571428
paracentral-lh,0.11607142857142858,0.13392857142857142,0.125,0.125,0.13392857142857142,0.125,0.125,0.11607142857142858
paracentral-rh,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017
posteriorcingulate-lh,0.11428571428571428,0.14285714285714285,0.12380952380952381,0.12380952380952381,0.13333333333333333,0.12380952380952381,0.12380952380952381,0.11428571428571428
posteriorcingulate-rh,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017
rostralanteriorcingulate-lh,0.11864406779661017,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017
rostralanteriorcingulate-rh,0.12396694214876033,0.11570247933884298,0.12396694214876033,0.1322314049586777,0.11570247933884298,0.1322314049586777,0.1322314049586777,0.12396694214876033
