,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.3220338983050847,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.3220338983050847,0.0,0.23728813559322035,0.03389830508474576
parstriangularis-rh,0.04,0.38,0.1,0.12,0.12,0.0,0.1,0.14
precentral-lh,0.023809523809523808,0.05952380952380952,0.5,0.05952380952380952,0.19047619047619047,0.0,0.08333333333333333,0.08333333333333333
precentral-rh,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.1724137931034483,0.06896551724137931,0.0,0.1724137931034483,0.2413793103448276
rostralmiddlefrontal-lh,0.1693548387096774,0.06451612903225806,0.11290322580645161,0.016129032258064516,0.5,0.0,0.12096774193548387,0.016129032258064516
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-lh,0.18292682926829268,0.06097560975609756,0.08536585365853659,0.06097560975609756,0.18292682926829268,0.0,0.2926829268292683,0.13414634146341464
superiortemporal-rh,0.03333333333333333,0.1,0.11666666666666667,0.1,0.03333333333333333,0.0,0.18333333333333332,0.43333333333333335
