,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.655011655011655,0.05827505827505827,0.04895104895104895,0.018648018648018648,0.009324009324009324,0.05128205128205128,0.09090909090909091,0.0675990675990676
frontalpole-rh,0.05365853658536585,0.748780487804878,0.00975609756097561,0.0,0.0,0.07073170731707316,0.09024390243902439,0.026829268292682926
medialorbitofrontal-lh,0.046583850931677016,0.015527950310559006,0.5186335403726708,0.09316770186335403,0.059006211180124224,0.055900621118012424,0.027950310559006212,0.18322981366459629
parahippocampal-lh,0.02857142857142857,0.0,0.09142857142857143,0.78,0.0,0.002857142857142857,0.0,0.09714285714285714
pericalcarine-rh,0.0038461538461538464,0.0,0.08076923076923077,0.0,0.8692307692307693,0.0,0.0,0.046153846153846156
rostralanteriorcingulate-lh,0.056265984654731455,0.09207161125319693,0.03580562659846547,0.0025575447570332483,0.0,0.6010230179028133,0.17135549872122763,0.04092071611253197
rostralanteriorcingulate-rh,0.11676646706586827,0.12574850299401197,0.020958083832335328,0.0,0.0,0.15269461077844312,0.5838323353293413,0.0
temporalpole-lh,0.0821917808219178,0.0136986301369863,0.12054794520547946,0.07123287671232877,0.049315068493150684,0.03561643835616438,0.0,0.6273972602739726
