,frontalpole-lh,frontalpole-rh,insula-lh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.8025078369905956,0.05642633228840126,0.0,0.0,0.047021943573667714,0.0,0.05956112852664577,0.034482758620689655
frontalpole-rh,0.03170731707317073,0.7829268292682927,0.06585365853658537,0.0,0.0,0.02926829268292683,0.036585365853658534,0.05365853658536585
insula-lh,0.0,0.041584158415841586,0.7049504950495049,0.07128712871287128,0.07128712871287128,0.0019801980198019802,0.039603960396039604,0.06930693069306931
parahippocampal-lh,0.0,0.0,0.10703363914373089,0.8103975535168195,0.03669724770642202,0.039755351681957186,0.0061162079510703364,0.0
parsorbitalis-lh,0.047619047619047616,0.0,0.18181818181818182,0.04329004329004329,0.5281385281385281,0.017316017316017316,0.05194805194805195,0.12987012987012986
temporalpole-lh,0.0,0.03414634146341464,0.014634146341463415,0.05365853658536585,0.02926829268292683,0.8682926829268293,0.0,0.0
temporalpole-rh,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.005714285714285714,0.045714285714285714,0.002857142857142857,0.7257142857142858,0.07428571428571429
transversetemporal-rh,0.013157894736842105,0.06315789473684211,0.1,0.0,0.07105263157894737,0.0,0.04473684210526316,0.7078947368421052
