,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5535714285714286,0.08258928571428571,0.07366071428571429,0.022321428571428572,0.08705357142857142,0.029017857142857144,0.046875,0.10491071428571429
entorhinal-rh,0.07216494845360824,0.6211340206185567,0.01288659793814433,0.03350515463917526,0.0,0.10824742268041238,0.059278350515463915,0.09278350515463918
frontalpole-lh,0.06960556844547564,0.02088167053364269,0.5452436194895591,0.18097447795823665,0.0,0.09976798143851508,0.08352668213457076,0.0
frontalpole-rh,0.02368421052631579,0.02368421052631579,0.15526315789473685,0.6815789473684211,0.0,0.05789473684210526,0.05526315789473684,0.002631578947368421
parahippocampal-lh,0.11913357400722022,0.0,0.0,0.0,0.7906137184115524,0.021660649819494584,0.06498194945848375,0.0036101083032490976
parahippocampal-rh,0.05459770114942529,0.12931034482758622,0.12931034482758622,0.05172413793103448,0.02586206896551724,0.5172413793103449,0.03735632183908046,0.05459770114942529
temporalpole-lh,0.0514018691588785,0.056074766355140186,0.10981308411214953,0.07710280373831775,0.028037383177570093,0.037383177570093455,0.6401869158878505,0.0
temporalpole-rh,0.21575342465753425,0.1267123287671233,0.0,0.010273972602739725,0.017123287671232876,0.05821917808219178,0.0,0.571917808219178
