,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.5382436260623229,0.06232294617563739,0.07365439093484419,0.014164305949008499,0.04815864022662889,0.05099150141643059,0.21246458923512748,0.0
entorhinal-lh,0.026915113871635612,0.5424430641821946,0.15320910973084886,0.033126293995859216,0.039337474120082816,0.016563146997929608,0.09109730848861283,0.09730848861283643
frontalpole-lh,0.04194630872483222,0.11912751677852348,0.6208053691275168,0.08892617449664429,0.03355704697986577,0.0016778523489932886,0.030201342281879196,0.06375838926174497
frontalpole-rh,0.013157894736842105,0.05526315789473684,0.1368421052631579,0.7421052631578947,0.002631578947368421,0.0,0.021052631578947368,0.02894736842105263
lingual-rh,0.043478260869565216,0.01890359168241966,0.034026465028355386,0.005671077504725898,0.5463137996219282,0.22873345935727787,0.045368620037807186,0.07750472589792061
parahippocampal-rh,0.05333333333333334,0.010666666666666666,0.0,0.0,0.30933333333333335,0.5493333333333333,0.06666666666666667,0.010666666666666666
pericalcarine-rh,0.2283464566929134,0.12073490813648294,0.04461942257217848,0.026246719160104987,0.04461942257217848,0.05249343832020997,0.4671916010498688,0.015748031496062992
temporalpole-lh,0.0,0.07692307692307693,0.10946745562130178,0.047337278106508875,0.11242603550295859,0.005917159763313609,0.011834319526627219,0.636094674556213
