,frontalpole-lh,frontalpole-rh,insula-lh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.36,0.0,0.0,0.0,0.44,0.0,0.16,0.04
frontalpole-rh,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0,0.0051813471502590676,0.5233160621761658,0.17098445595854922,0.06217616580310881,0.0051813471502590676,0.08808290155440414,0.14507772020725387
parahippocampal-lh,0.0,0.0,0.1761006289308176,0.6666666666666666,0.07547169811320754,0.08176100628930817,0.0,0.0
parsorbitalis-lh,0.07377049180327869,0.0,0.14754098360655737,0.08196721311475409,0.5081967213114754,0.0,0.04918032786885246,0.13934426229508196
temporalpole-lh,0.0,0.0,0.08333333333333333,0.3055555555555556,0.0,0.6111111111111112,0.0,0.0
temporalpole-rh,0.029850746268656716,0.0,0.1791044776119403,0.0,0.08955223880597014,0.014925373134328358,0.6865671641791045,0.0
transversetemporal-rh,0.0,0.0,0.40540540540540543,0.0,0.16216216216216217,0.0,0.0,0.43243243243243246
