,Fp1,F3,FT9,F4,AF3,FC3,CPz,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.375,0.0,0.325,0.0,0.0,0.3,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.3611111111111111,0.0,0.3333333333333333,0.0,0.0,0.3055555555555556,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.525
CPz,0.0,0.34285714285714286,0.0,0.34285714285714286,0.0,0.0,0.3142857142857143,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.525
