,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.2647058823529412,0.0,0.0,0.0,0.11764705882352941,0.29411764705882354,0.3235294117647059
F4,0.0,0.0,0.47058823529411764,0.0,0.5294117647058824,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.32142857142857145,0.0,0.6785714285714286,0.0,0.0,0.0
P2,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.2777777777777778,0.2777777777777778
FC4,0.0,0.2647058823529412,0.0,0.0,0.0,0.11764705882352941,0.29411764705882354,0.3235294117647059
AF4,0.0,0.2631578947368421,0.0,0.0,0.0,0.10526315789473684,0.2894736842105263,0.34210526315789475
