,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.4105263157894737,0.14736842105263157,0.1649122807017544,0.08421052631578947,0.07719298245614035,0.056140350877192984,0.04912280701754386,0.010526315789473684
Pz,0.0736196319018405,0.3783231083844581,0.06134969325153374,0.06748466257668712,0.032719836400818,0.04294478527607362,0.18813905930470348,0.1554192229038855
F4,0.12176165803108809,0.07772020725388601,0.47150259067357514,0.07253886010362694,0.10362694300518134,0.15284974093264247,0.0,0.0
Fp2,0.041044776119402986,0.061567164179104475,0.048507462686567165,0.3208955223880597,0.17723880597014927,0.16417910447761194,0.11380597014925373,0.07276119402985075
AF7,0.04590818363273453,0.033932135728542916,0.0718562874251497,0.1996007984031936,0.35728542914171657,0.1656686626746507,0.08383233532934131,0.041916167664670656
P2,0.02734375,0.0390625,0.115234375,0.171875,0.162109375,0.38671875,0.0546875,0.04296875
FC4,0.027450980392156862,0.1843137254901961,0.0,0.12549019607843137,0.0784313725490196,0.050980392156862744,0.32941176470588235,0.20392156862745098
AF4,0.002398081534772182,0.17985611510791366,0.0,0.11031175059952038,0.05275779376498801,0.05275779376498801,0.2541966426858513,0.34772182254196643
