,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.4230769230769231,0.4230769230769231,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
Pz,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.0,0.0
AF7,0.0,0.0,0.0,0.28846153846153844,0.46153846153846156,0.25,0.0,0.0
P2,0.0,0.0,0.0,0.35,0.35,0.3,0.0,0.0
FC4,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
