,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.5,0.0,0.0,0.0,0.0,0.26,0.24
F4,0.0,0.0,0.32653061224489793,0.20408163265306123,0.10204081632653061,0.3673469387755102,0.0,0.0
Fp2,0.0,0.0,0.3055555555555556,0.25,0.1388888888888889,0.3055555555555556,0.0,0.0
AF7,0.0,0.0,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.0,0.0
P2,0.0,0.0,0.3333333333333333,0.19607843137254902,0.09803921568627451,0.37254901960784315,0.0,0.0
FC4,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.32432432432432434,0.2972972972972973
AF4,0.0,0.3611111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.3055555555555556
