,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5128205128205128,0.48717948717948717,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
