,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.41379310344827586,0.4827586206896552,0.10344827586206896,0.0,0.0,0.0,0.0,0.0
Pz,0.41379310344827586,0.5172413793103449,0.06896551724137931,0.0,0.0,0.0,0.0,0.0
F4,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.19047619047619047
AF7,0.0,0.0,0.0,0.125,0.25,0.28125,0.21875,0.125
P2,0.0,0.0,0.0,0.1111111111111111,0.25,0.3055555555555556,0.2222222222222222,0.1111111111111111
FC4,0.0,0.0,0.0,0.125,0.25,0.28125,0.21875,0.125
AF4,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.19047619047619047
