,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0
Fp2,0.0,0.0,0.125,0.3125,0.1875,0.375,0.0,0.0
AF7,0.0,0.0,0.2,0.25,0.25,0.3,0.0,0.0
P2,0.0,0.0,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.5357142857142857,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
