,TP10,T8,F4,F8,Fp2,FC3,P1,PO8
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.25,0.0,0.0,0.0,0.3125,0.125,0.3125
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.05555555555555555,0.3888888888888889
P1,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727
PO8,0.0,0.11764705882352941,0.0,0.0,0.0,0.4411764705882353,0.058823529411764705,0.38235294117647056
