,Fp1,F3,FT9,F4,AF3,FC3,CPz,FC4
Fp1,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0,0.0
F3,0.15,0.65,0.0,0.2,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.26666666666666666
F4,0.25,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.375,0.0,0.0,0.3392857142857143,0.0,0.2857142857142857
CPz,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.3469387755102041,0.0,0.0,0.3469387755102041,0.0,0.30612244897959184
