,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.3125,0.0,0.0,0.0,0.0,0.3125,0.375
F4,0.0,0.0,0.27906976744186046,0.20930232558139536,0.18604651162790697,0.32558139534883723,0.0,0.0
Fp2,0.0,0.0,0.25,0.25,0.21875,0.28125,0.0,0.0
AF7,0.0,0.0,0.25806451612903225,0.25806451612903225,0.22580645161290322,0.25806451612903225,0.0,0.0
P2,0.0,0.0,0.28,0.18,0.16,0.38,0.0,0.0
FC4,0.0,0.3125,0.0,0.0,0.0,0.0,0.3125,0.375
AF4,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5
