,Fp1,F3,FT9,F4,AF3,FC3,CPz,FC4
Fp1,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0
F3,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0
AF3,0.0,0.125,0.0,0.0,0.3125,0.1875,0.0,0.375
FC3,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.5
CPz,0.18181818181818182,0.0,0.0,0.22727272727272727,0.0,0.0,0.5909090909090909,0.0
FC4,0.0,0.08695652173913043,0.0,0.0,0.21739130434782608,0.17391304347826086,0.0,0.5217391304347826
