,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.41025641025641024,0.1794871794871795,0.41025641025641024,0.0,0.0,0.0,0.0,0.0
Pz,0.35,0.3,0.35,0.0,0.0,0.0,0.0,0.0
F4,0.41025641025641024,0.1794871794871795,0.41025641025641024,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.3
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.3076923076923077,0.3076923076923077
AF4,0.0,0.0,0.0,0.4375,0.0,0.0,0.25,0.3125
