,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.04722222222222222,0.0,0.04791666666666667,0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04722222222222222,0.0,0.0,0.04791666666666667,0.04791666666666667,0.043055555555555555,0.04722222222222222,0.0,0.03194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04652777777777778,0.0,0.04791666666666667,0.04791666666666667,0.04791666666666667,0.0,0.0,0.0,0.0,0.04791666666666667,0.0,0.04791666666666667,0.0,0.0,0.04652777777777778,0.04791666666666667,0.02361111111111111,0.0,0.0,0.0,0.04791666666666667,0.04791666666666667,0.04791666666666667
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.04030373831775701,0.0,0.0689252336448598,0.04439252336448598,0.0,0.0,0.0,0.0,0.0,0.0,0.04030373831775701,0.0,0.0,0.04264018691588785,0.04322429906542056,0.036799065420560745,0.04088785046728972,0.0,0.026869158878504672,0.0,0.0,0.0,0.0,0.0,0.0,0.0397196261682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04030373831775701,0.0,0.051985981308411214,0.04964953271028037,0.04264018691588785,0.0,0.0,0.0,0.0,0.06191588785046729,0.0,0.05899532710280374,0.0,0.0,0.04030373831775701,0.06717289719626168,0.01985981308411215,0.0,0.0,0.0,0.04205607476635514,0.04264018691588785,0.05841121495327103
C3,0.0,0.0,0.0,0.0,0.044382801664355064,0.0,0.052704576976421634,0.05131761442441054,0.0,0.0,0.0,0.0,0.0,0.0,0.044382801664355064,0.0,0.0,0.047156726768377254,0.047156726768377254,0.04022191400832178,0.044382801664355064,0.0,0.0319001386962552,0.0,0.0,0.0,0.0,0.0,0.0,0.046463245492371706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043689320388349516,0.0,0.04576976421636616,0.047156726768377254,0.046463245492371706,0.0,0.0,0.0,0.0,0.052704576976421634,0.0,0.052704576976421634,0.0,0.0,0.043689320388349516,0.052704576976421634,0.023578363384188627,0.0,0.0,0.0,0.04576976421636616,0.047156726768377254,0.04854368932038835
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07103825136612021,0.0,0.00546448087431694,0.07468123861566485,0.0,0.07468123861566485,0.0,0.014571948998178506,0.018214936247723135,0.0,0.0,0.0,0.0,0.0,0.0,0.0692167577413479,0.0692167577413479,0.0,0.07468123861566485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060109289617486336,0.01092896174863388,0.0,0.07103825136612021,0.06557377049180328,0.018214936247723135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07468123861566485,0.0,0.0,0.0,0.06739526411657559,0.0,0.0,0.0,0.0,0.01092896174863388,0.07468123861566485,0.07468123861566485,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
