,bankssts-lh,cuneus-lh,cuneus-rh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh
bankssts-lh,0.5935483870967742,0.16129032258064516,0.03225806451612903,0.0064516129032258064,0.07096774193548387,0.03225806451612903,0.05806451612903226,0.04516129032258064
cuneus-lh,0.056716417910447764,0.2865671641791045,0.03880597014925373,0.1761194029850746,0.0,0.21194029850746268,0.014925373134328358,0.21492537313432836
cuneus-rh,0.03272727272727273,0.03272727272727273,0.28363636363636363,0.14909090909090908,0.04727272727272727,0.11636363636363636,0.23636363636363636,0.10181818181818182
inferiorparietal-lh,0.0,0.125,0.11519607843137254,0.24509803921568626,0.012254901960784314,0.21568627450980393,0.08088235294117647,0.20588235294117646
isthmuscingulate-rh,0.13,0.0,0.11,0.03,0.52,0.0,0.15,0.06
lateraloccipital-lh,0.00477326968973747,0.15035799522673032,0.09069212410501193,0.22911694510739858,0.00477326968973747,0.2386634844868735,0.057279236276849645,0.2243436754176611
lateraloccipital-rh,0.06060606060606061,0.008658008658008658,0.2683982683982684,0.11688311688311688,0.0735930735930736,0.08225108225108226,0.3203463203463203,0.06926406926406926
pericalcarine-lh,0.007142857142857143,0.1523809523809524,0.08095238095238096,0.21666666666666667,0.011904761904761904,0.2357142857142857,0.047619047619047616,0.24761904761904763
