,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.16083916083916083,0.17482517482517482,0.11188811188811189,0.06993006993006994,0.0979020979020979,0.11888111888111888,0.13286713286713286,0.13286713286713286
parsopercularis-lh,0.14743589743589744,0.24358974358974358,0.10256410256410256,0.0641025641025641,0.08974358974358974,0.10897435897435898,0.12179487179487179,0.12179487179487179
parstriangularis-rh,0.14285714285714285,0.14285714285714285,0.12698412698412698,0.0873015873015873,0.11904761904761904,0.1349206349206349,0.11904761904761904,0.12698412698412698
postcentral-rh,0.11827956989247312,0.11827956989247312,0.11827956989247312,0.13978494623655913,0.15053763440860216,0.11827956989247312,0.11827956989247312,0.11827956989247312
precentral-rh,0.13008130081300814,0.13008130081300814,0.13008130081300814,0.10569105691056911,0.13821138211382114,0.13008130081300814,0.11382113821138211,0.12195121951219512
rostralmiddlefrontal-rh,0.144,0.152,0.128,0.08,0.112,0.136,0.12,0.128
superiortemporal-rh,0.15671641791044777,0.15671641791044777,0.11194029850746269,0.07462686567164178,0.1044776119402985,0.11194029850746269,0.1417910447761194,0.1417910447761194
supramarginal-rh,0.15441176470588236,0.15441176470588236,0.11764705882352941,0.07352941176470588,0.10294117647058823,0.11764705882352941,0.13970588235294118,0.13970588235294118
