,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1503267973856209,0.10457516339869281,0.06535947712418301,0.12418300653594772,0.13725490196078433,0.1503267973856209,0.1503267973856209,0.11764705882352941
parsopercularis-lh,0.13445378151260504,0.20168067226890757,0.01680672268907563,0.18487394957983194,0.1092436974789916,0.14285714285714285,0.12605042016806722,0.08403361344537816
parstriangularis-rh,0.12857142857142856,0.014285714285714285,0.17142857142857143,0.05714285714285714,0.17142857142857143,0.11428571428571428,0.17142857142857143,0.17142857142857143
rostralmiddlefrontal-lh,0.1386861313868613,0.16058394160583941,0.0364963503649635,0.17518248175182483,0.11678832116788321,0.145985401459854,0.13138686131386862,0.0948905109489051
rostralmiddlefrontal-rh,0.14093959731543623,0.087248322147651,0.08053691275167785,0.10738255033557047,0.15436241610738255,0.1342281879194631,0.1610738255033557,0.1342281879194631
superiorfrontal-lh,0.152317880794702,0.11258278145695365,0.059602649006622516,0.13245033112582782,0.13245033112582782,0.152317880794702,0.1456953642384106,0.11258278145695365
superiortemporal-rh,0.14556962025316456,0.0949367088607595,0.0759493670886076,0.11392405063291139,0.14556962025316456,0.13924050632911392,0.15822784810126583,0.12658227848101267
supramarginal-rh,0.13636363636363635,0.07575757575757576,0.09090909090909091,0.09848484848484848,0.1590909090909091,0.12878787878787878,0.1590909090909091,0.15151515151515152
