,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.3,0.0,0.0,0.3333333333333333,0.1,0.16666666666666666,0.1,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.17857142857142858,0.0,0.0,0.5357142857142857,0.05357142857142857,0.14285714285714285,0.08928571428571429,0.0
Fp2,0.2,0.0,0.0,0.3,0.2,0.0,0.3,0.0
AF7,0.2916666666666667,0.0,0.0,0.375,0.0,0.3333333333333333,0.0,0.0
AFz,0.05,0.0,0.0,0.15,0.05,0.0,0.75,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
