,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.20512820512820512,0.0,0.10256410256410256,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.21052631578947367,0.0,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.0,0.0,0.21052631578947367
P3,0.1568627450980392,0.0,0.0784313725490196,0.35294117647058826,0.17647058823529413,0.0,0.0,0.23529411764705882
Fp2,0.1951219512195122,0.0,0.0975609756097561,0.24390243902439024,0.21951219512195122,0.0,0.0,0.24390243902439024
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.17391304347826086,0.0,0.08695652173913043,0.2826086956521739,0.1956521739130435,0.0,0.0,0.2608695652173913
