,Fp1,P3,F8,Fp2,AF7,AF3,AF8,AF4
Fp1,0.48,0.0,0.0,0.12,0.4,0.0,0.0,0.0
P3,0.0,0.3142857142857143,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36363636363636365,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0
AF7,0.391304347826087,0.0,0.0,0.13043478260869565,0.4782608695652174,0.0,0.0,0.0
AF3,0.0,0.1875,0.0,0.0,0.0,0.4375,0.375,0.0
AF8,0.0,0.2033898305084746,0.0,0.0,0.0,0.4067796610169492,0.3898305084745763,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
