,Fp1,Fz,F4,Fp2,AF7,AFz,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.8095238095238095,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285
F4,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.375
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.4666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.4
