,P3,Oz,O2,CP3,P1,PO3,PO4,PO8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.3300970873786408,0.3300970873786408,0.33980582524271846,0.0,0.0
P1,0.0,0.0,0.0,0.3300970873786408,0.3300970873786408,0.33980582524271846,0.0,0.0
PO3,0.0,0.0,0.0,0.32407407407407407,0.32407407407407407,0.35185185185185186,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
