,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.13389121338912133,0.11436541143654114,0.13389121338912133,0.13389121338912133,0.12273361227336123,0.11436541143654114,0.11576011157601115,0.13110181311018132
parsopercularis-lh,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12229102167182662
rostralmiddlefrontal-lh,0.13397790055248618,0.1132596685082873,0.13674033149171272,0.13259668508287292,0.12154696132596685,0.1132596685082873,0.11464088397790055,0.13397790055248618
rostralmiddlefrontal-rh,0.1332398316970547,0.1150070126227209,0.1332398316970547,0.1332398316970547,0.12342215988779803,0.1150070126227209,0.11640953716690042,0.13043478260869565
superiorfrontal-lh,0.12794117647058822,0.12058823529411765,0.12794117647058822,0.12794117647058822,0.12794117647058822,0.12058823529411765,0.12205882352941176,0.125
superiorfrontal-rh,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12538699690402477,0.12229102167182662
superiortemporal-lh,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12538226299694188,0.12232415902140673
superiortemporal-rh,0.13150684931506848,0.11095890410958904,0.13561643835616438,0.13013698630136986,0.11917808219178082,0.11095890410958904,0.11232876712328767,0.14931506849315068
