,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.1350164654226125,0.11964873765093303,0.12843029637760703,0.1350164654226125,0.12733260153677278,0.11964873765093303,0.12184412733260154,0.11306256860592755
parsopercularis-lh,0.12412993039443156,0.1334106728538283,0.11716937354988399,0.12529002320185614,0.12993039443155452,0.1345707656612529,0.1345707656612529,0.10092807424593968
rostralmiddlefrontal-lh,0.13470319634703196,0.11757990867579908,0.13356164383561644,0.13356164383561644,0.12557077625570776,0.11757990867579908,0.11986301369863013,0.11757990867579908
rostralmiddlefrontal-rh,0.13325991189427314,0.1211453744493392,0.12665198237885464,0.1343612334801762,0.1288546255506608,0.1211453744493392,0.12334801762114538,0.11123348017621146
superiorfrontal-lh,0.12751677852348994,0.12751677852348994,0.12080536912751678,0.12863534675615212,0.1331096196868009,0.12751677852348994,0.1297539149888143,0.10514541387024609
superiorfrontal-rh,0.12412993039443156,0.1334106728538283,0.11716937354988399,0.12529002320185614,0.12993039443155452,0.1345707656612529,0.1345707656612529,0.10092807424593968
superiortemporal-lh,0.12442922374429223,0.1324200913242009,0.11757990867579908,0.12557077625570776,0.13013698630136986,0.13356164383561644,0.13470319634703196,0.10159817351598173
superiortemporal-rh,0.13350449293966624,0.11424903722721438,0.13350449293966624,0.13222079589216945,0.12323491655969192,0.11424903722721438,0.11681643132220795,0.13222079589216945
