,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.13821138211382114,0.10772357723577236,0.13821138211382114,0.13617886178861788,0.12195121951219512,0.10772357723577236,0.11178861788617886,0.13821138211382114
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-lh,0.13821138211382114,0.10772357723577236,0.13821138211382114,0.13617886178861788,0.12195121951219512,0.10772357723577236,0.11178861788617886,0.13821138211382114
rostralmiddlefrontal-rh,0.1360824742268041,0.10927835051546392,0.1360824742268041,0.1360824742268041,0.12371134020618557,0.10927835051546392,0.1134020618556701,0.1360824742268041
superiorfrontal-lh,0.12938596491228072,0.1162280701754386,0.12938596491228072,0.12938596491228072,0.12938596491228072,0.1162280701754386,0.1206140350877193,0.12938596491228072
superiorfrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-lh,0.12558139534883722,0.12325581395348838,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12325581395348838,0.12558139534883722,0.12558139534883722
superiortemporal-rh,0.13821138211382114,0.10772357723577236,0.13821138211382114,0.13617886178861788,0.12195121951219512,0.10772357723577236,0.11178861788617886,0.13821138211382114
