,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.7130434782608696,0.0,0.0,0.0,0.0,0.24347826086956523,0.043478260869565216,0.0
frontalpole-rh,0.008298755186721992,0.36929460580912865,0.0954356846473029,0.15352697095435686,0.0,0.14522821576763487,0.22821576763485477,0.0
lateralorbitofrontal-rh,0.0,0.14027149321266968,0.3936651583710407,0.16289592760180996,0.12217194570135746,0.15384615384615385,0.027149321266968326,0.0
medialorbitofrontal-rh,0.0,0.22282608695652173,0.17391304347826086,0.33695652173913043,0.07065217391304347,0.0,0.1956521739130435,0.0
parsorbitalis-rh,0.0,0.0,0.22794117647058823,0.125,0.6470588235294118,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.14444444444444443,0.21666666666666667,0.16666666666666666,0.0,0.0,0.4388888888888889,0.03333333333333333,0.0
rostralanteriorcingulate-rh,0.04242424242424243,0.296969696969697,0.012121212121212121,0.19393939393939394,0.0,0.024242424242424242,0.4303030303030303,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
