,cuneus-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,0.46285714285714286,0.0,0.05142857142857143,0.2,0.0,0.2857142857142857,0.0,0.0
frontalpole-lh,0.02631578947368421,0.8947368421052632,0.0,0.0,0.039473684210526314,0.039473684210526314,0.0,0.0
frontalpole-rh,0.07758620689655173,0.0,0.6379310344827587,0.11206896551724138,0.0,0.1724137931034483,0.0,0.0
lateraloccipital-rh,0.22875816993464052,0.0,0.0718954248366013,0.3660130718954248,0.0,0.3333333333333333,0.0,0.0
lateralorbitofrontal-lh,0.0,0.00641025641025641,0.0,0.0,0.40384615384615385,0.0,0.3782051282051282,0.21153846153846154
pericalcarine-lh,0.24154589371980675,0.004830917874396135,0.0966183574879227,0.26570048309178745,0.0,0.391304347826087,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.3503184713375796,0.0,0.39490445859872614,0.25477707006369427
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.18831168831168832,0.0,0.23376623376623376,0.577922077922078
