,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.4166666666666667,0.03125,0.11458333333333333,0.0,0.0625,0.0,0.21875,0.15625
parstriangularis-rh,0.07317073170731707,0.2926829268292683,0.0,0.0,0.0,0.0,0.3170731707317073,0.3170731707317073
postcentral-lh,0.21739130434782608,0.0,0.5217391304347826,0.0,0.043478260869565216,0.10869565217391304,0.10869565217391304,0.0
precentral-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.12244897959183673,0.0,0.08163265306122448,0.0,0.5510204081632653,0.0,0.24489795918367346,0.0
superiorparietal-lh,0.0,0.0,0.08108108108108109,0.0,0.0,0.918918918918919,0.0,0.0
superiortemporal-lh,0.14189189189189189,0.08783783783783784,0.033783783783783786,0.0,0.08108108108108109,0.0,0.3918918918918919,0.2635135135135135
superiortemporal-rh,0.14018691588785046,0.12149532710280374,0.0,0.0,0.0,0.0,0.37383177570093457,0.3644859813084112
