,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.22448979591836735,0.16326530612244897,0.0,0.16326530612244897,0.1673469387755102,0.0,0.11836734693877551,0.16326530612244897
parstriangularis-rh,0.14184397163120568,0.22340425531914893,0.0,0.19148936170212766,0.11347517730496454,0.0,0.12056737588652482,0.20921985815602837
postcentral-lh,0.0,0.0,0.78125,0.0,0.0,0.21875,0.0,0.0
precentral-rh,0.1520912547528517,0.20532319391634982,0.0,0.20152091254752852,0.12167300380228137,0.0,0.11406844106463879,0.20532319391634982
rostralmiddlefrontal-rh,0.18018018018018017,0.14414414414414414,0.0,0.14414414414414414,0.2882882882882883,0.0,0.0990990990990991,0.14414414414414414
superiorparietal-lh,0.0,0.0,0.22580645161290322,0.0,0.0,0.7741935483870968,0.0,0.0
superiortemporal-lh,0.14917127071823205,0.17679558011049723,0.0,0.15469613259668508,0.11049723756906077,0.0,0.20441988950276244,0.20441988950276244
superiortemporal-rh,0.14035087719298245,0.2,0.0,0.18596491228070175,0.11228070175438597,0.0,0.13333333333333333,0.22807017543859648
