,bankssts-lh,fusiform-lh,fusiform-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.4847457627118644,0.23389830508474577,0.0,0.0,0.12542372881355932,0.0,0.09830508474576272,0.0576271186440678
fusiform-lh,0.25274725274725274,0.4139194139194139,0.0,0.0,0.1684981684981685,0.0,0.08424908424908426,0.08058608058608059
fusiform-rh,0.0,0.0,0.3225806451612903,0.3387096774193548,0.0,0.3387096774193548,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.22340425531914893,0.5212765957446809,0.0,0.2553191489361702,0.0,0.0
parahippocampal-lh,0.25595238095238093,0.31547619047619047,0.0,0.0,0.39880952380952384,0.0,0.005952380952380952,0.023809523809523808
parahippocampal-rh,0.0,0.0,0.30434782608695654,0.34782608695652173,0.0,0.34782608695652173,0.0,0.0
temporalpole-lh,0.12184873949579832,0.07142857142857142,0.0,0.0,0.0,0.0,0.5546218487394958,0.25210084033613445
transversetemporal-lh,0.0371900826446281,0.07024793388429752,0.0,0.0,0.008264462809917356,0.0,0.25206611570247933,0.6322314049586777
