,bankssts-lh,fusiform-lh,fusiform-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.4796116504854369,0.27766990291262134,0.005825242718446602,0.0,0.09902912621359224,0.0,0.1029126213592233,0.03495145631067961
fusiform-lh,0.2213855421686747,0.4186746987951807,0.012048192771084338,0.0,0.21234939759036145,0.0,0.10240963855421686,0.03313253012048193
fusiform-rh,0.0015600624024961,0.0124804992199688,0.4040561622464899,0.28549141965678626,0.0124804992199688,0.2714508580343214,0.0124804992199688,0.0
inferiortemporal-rh,0.0,0.0,0.2914572864321608,0.4103852596314908,0.0,0.2981574539363484,0.0,0.0
parahippocampal-lh,0.08080808080808081,0.21356421356421357,0.011544011544011544,0.0,0.6176046176046176,0.0,0.06204906204906205,0.01443001443001443
parahippocampal-rh,0.0,0.0,0.27441077441077444,0.29292929292929293,0.0,0.43265993265993263,0.0,0.0
temporalpole-lh,0.09497206703910614,0.1154562383612663,0.0148975791433892,0.0,0.0893854748603352,0.0,0.5139664804469274,0.1713221601489758
transversetemporal-lh,0.026627218934911243,0.05029585798816568,0.0,0.0,0.029585798816568046,0.0,0.2869822485207101,0.606508875739645
