,bankssts-lh,fusiform-lh,inferiortemporal-lh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.38533541341653665,0.12012480499219969,0.1294851794071763,0.0,0.07644305772230889,0.0,0.12480499219968799,0.16380655226209048
fusiform-lh,0.09375,0.30064655172413796,0.2036637931034483,0.0,0.21982758620689655,0.0,0.11853448275862069,0.06357758620689655
inferiortemporal-lh,0.10686164229471316,0.21822272215973004,0.31496062992125984,0.0,0.16535433070866143,0.0,0.140607424071991,0.05399325084364454
inferiortemporal-rh,0.0,0.0,0.0,0.5819477434679335,0.0,0.4180522565320665,0.0,0.0
parahippocampal-lh,0.058163265306122446,0.22142857142857142,0.15816326530612246,0.0,0.42346938775510207,0.0,0.08061224489795918,0.058163265306122446
parahippocampal-rh,0.0,0.001851851851851852,0.0,0.3388888888888889,0.001851851851851852,0.6574074074074074,0.0,0.0
temporalpole-lh,0.10646900269541779,0.1347708894878706,0.15633423180592992,0.0,0.09433962264150944,0.0,0.40700808625336926,0.10107816711590296
transversetemporal-lh,0.15771230502599654,0.0831889081455806,0.0658578856152513,0.0,0.08665511265164645,0.0,0.1195840554592721,0.48700173310225303
