,F3,TP10,T8,F8,AF7,AF3,AF8,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.49872122762148335,0.5012787723785166,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.46226415094339623,0.5377358490566038,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
