,F3,FT9,TP9,TP10,FT10,F8,AF7,AF8
F3,0.7468982630272953,0.2531017369727047,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.17482517482517482,0.7727272727272727,0.0,0.05244755244755245,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0
FT10,0.016666666666666666,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
