,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1702127659574468,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.14893617021276595,0.1276595744680851,0.1276595744680851
frontalpole-lh,0.11475409836065574,0.13114754098360656,0.13114754098360656,0.13114754098360656,0.13114754098360656,0.06557377049180328,0.14754098360655737,0.14754098360655737
frontalpole-rh,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.07272727272727272,0.14545454545454545,0.14545454545454545
lateralorbitofrontal-rh,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.07272727272727272,0.14545454545454545,0.14545454545454545
medialorbitofrontal-rh,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.07272727272727272,0.14545454545454545,0.14545454545454545
parahippocampal-rh,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.2962962962962963,0.1111111111111111,0.1111111111111111
rostralanteriorcingulate-lh,0.14035087719298245,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.08771929824561403,0.14035087719298245,0.14035087719298245
rostralanteriorcingulate-rh,0.14035087719298245,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.08771929824561403,0.14035087719298245,0.14035087719298245
