,F7,FT9,T7,TP9,P4,Fp2,AF7,TP7
F7,0.58,0.0,0.0,0.0,0.0,0.0,0.42,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
