,F7,FT9,T7,TP9,P4,Fp2,AF7,TP7
F7,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.5066666666666667,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
