,Fz,Fp2,AF7,AFz,F5,F6,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
