,T7,TP9,Fp2,AF7,AF3,C1,C2,AF8
T7,0.3448275862068966,0.0,0.0,0.0,0.27586206896551724,0.3793103448275862,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.34615384615384615,0.0,0.0,0.0,0.3076923076923077,0.34615384615384615,0.0,0.0
C1,0.3448275862068966,0.0,0.0,0.0,0.27586206896551724,0.3793103448275862,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
