,Fz,Fp2,AF7,AFz,F5,F6,AF8,AF4
Fz,0.4,0.0,0.0,0.0,0.3384615384615385,0.26153846153846155,0.0,0.0
Fp2,0.0,0.25,0.2857142857142857,0.17857142857142858,0.0,0.0,0.2857142857142857,0.0
AF7,0.0,0.2413793103448276,0.27586206896551724,0.1724137931034483,0.0,0.0,0.3103448275862069,0.0
AFz,0.0,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.0,0.0,0.2608695652173913,0.0
F5,0.30303030303030304,0.0,0.0,0.0,0.4393939393939394,0.25757575757575757,0.0,0.0
F6,0.32653061224489793,0.0,0.0,0.0,0.3469387755102041,0.32653061224489793,0.0,0.0
AF8,0.0,0.22580645161290322,0.25806451612903225,0.16129032258064516,0.0,0.0,0.3548387096774194,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
