,FC1,TP9,FT10,Fp2,AF7,AF3,AF8,FCz
FC1,0.3488372093023256,0.16279069767441862,0.16279069767441862,0.0,0.0,0.0,0.0,0.32558139534883723
TP9,0.22413793103448276,0.25862068965517243,0.27586206896551724,0.0,0.0,0.0,0.0,0.2413793103448276
FT10,0.22033898305084745,0.2542372881355932,0.288135593220339,0.0,0.0,0.0,0.0,0.23728813559322035
Fp2,0.0,0.0,0.0,0.6222222222222222,0.37777777777777777,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.5151515151515151,0.48484848484848486,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.32142857142857145,0.17857142857142858,0.17857142857142858,0.0,0.0,0.0,0.0,0.32142857142857145
