,Fz,Fp2,AF7,AFz,F5,F6,AF8,AF4
Fz,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667
AF8,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667
