,Pz,Oz,O2,F8,AFz,POz,PO4,PO8
Pz,0.14678899082568808,0.14285714285714285,0.0,0.14154652686762778,0.14285714285714285,0.1402359108781127,0.14285714285714285,0.14285714285714285
Oz,0.14339622641509434,0.14339622641509434,0.0,0.1421383647798742,0.14339622641509434,0.14088050314465408,0.14339622641509434,0.14339622641509434
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.14339622641509434,0.14339622641509434,0.0,0.1421383647798742,0.14339622641509434,0.14088050314465408,0.14339622641509434,0.14339622641509434
AFz,0.14339622641509434,0.14339622641509434,0.0,0.1421383647798742,0.14339622641509434,0.14088050314465408,0.14339622641509434,0.14339622641509434
POz,0.14339622641509434,0.14339622641509434,0.0,0.1421383647798742,0.14339622641509434,0.14088050314465408,0.14339622641509434,0.14339622641509434
PO4,0.14339622641509434,0.14339622641509434,0.0,0.1421383647798742,0.14339622641509434,0.14088050314465408,0.14339622641509434,0.14339622641509434
PO8,0.14339622641509434,0.14339622641509434,0.0,0.1421383647798742,0.14339622641509434,0.14088050314465408,0.14339622641509434,0.14339622641509434
