,Pz,Oz,O2,F8,AFz,POz,PO4,PO8
Pz,0.14349775784753363,0.14349775784753363,0.0,0.14349775784753363,0.14349775784753363,0.13901345291479822,0.14349775784753363,0.14349775784753363
Oz,0.14347826086956522,0.14347826086956522,0.0,0.14347826086956522,0.14347826086956522,0.1391304347826087,0.14347826086956522,0.14347826086956522
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.14347826086956522,0.14347826086956522,0.0,0.14347826086956522,0.14347826086956522,0.1391304347826087,0.14347826086956522,0.14347826086956522
AFz,0.14347826086956522,0.14347826086956522,0.0,0.14347826086956522,0.14347826086956522,0.1391304347826087,0.14347826086956522,0.14347826086956522
POz,0.14347826086956522,0.14347826086956522,0.0,0.14347826086956522,0.14347826086956522,0.1391304347826087,0.14347826086956522,0.14347826086956522
PO4,0.14347826086956522,0.14347826086956522,0.0,0.14347826086956522,0.14347826086956522,0.1391304347826087,0.14347826086956522,0.14347826086956522
PO8,0.14347826086956522,0.14347826086956522,0.0,0.14347826086956522,0.14347826086956522,0.1391304347826087,0.14347826086956522,0.14347826086956522
