,Oz,O2,CP2,F8,AFz,POz,PO4,PO8
Oz,0.14136125654450263,0.0,0.14136125654450263,0.14659685863874344,0.14659685863874344,0.14136125654450263,0.14136125654450263,0.14136125654450263
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.1414141414141414,0.0,0.1414141414141414,0.14646464646464646,0.14646464646464646,0.1414141414141414,0.1414141414141414,0.1414141414141414
F8,0.1414141414141414,0.0,0.1414141414141414,0.14646464646464646,0.14646464646464646,0.1414141414141414,0.1414141414141414,0.1414141414141414
AFz,0.1414141414141414,0.0,0.1414141414141414,0.14646464646464646,0.14646464646464646,0.1414141414141414,0.1414141414141414,0.1414141414141414
POz,0.1414141414141414,0.0,0.1414141414141414,0.14646464646464646,0.14646464646464646,0.1414141414141414,0.1414141414141414,0.1414141414141414
PO4,0.14136125654450263,0.0,0.14136125654450263,0.14659685863874344,0.14659685863874344,0.14136125654450263,0.14136125654450263,0.14136125654450263
PO8,0.14136125654450263,0.0,0.14136125654450263,0.14659685863874344,0.14659685863874344,0.14136125654450263,0.14136125654450263,0.14136125654450263
