,Pz,Oz,O2,F8,AFz,POz,PO4,PO8
Pz,0.136986301369863,0.14383561643835616,0.0,0.14383561643835616,0.14383561643835616,0.14383561643835616,0.14383561643835616,0.14383561643835616
Oz,0.1320754716981132,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.1320754716981132,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446
AFz,0.1320754716981132,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446
POz,0.1320754716981132,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446
PO4,0.1320754716981132,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446
PO8,0.1320754716981132,0.14465408805031446,0.0,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446,0.14465408805031446
