,Pz,Oz,O2,F8,AFz,POz,PO4,PO8
Pz,0.14960629921259844,0.14173228346456693,0.0,0.14173228346456693,0.14173228346456693,0.14173228346456693,0.14173228346456693,0.14173228346456693
Oz,0.14942528735632185,0.1417624521072797,0.0,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.14942528735632185,0.1417624521072797,0.0,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797
AFz,0.14942528735632185,0.1417624521072797,0.0,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797
POz,0.14942528735632185,0.1417624521072797,0.0,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797
PO4,0.14942528735632185,0.1417624521072797,0.0,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797
PO8,0.14942528735632185,0.1417624521072797,0.0,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797,0.1417624521072797
