,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4538653366583541,0.0,0.0,0.040523690773067333,0.1614713216957606,0.22069825436408977,0.12344139650872818,0.0
frontalpole-lh,0.0,0.6010854816824966,0.1723202170963365,0.0,0.0,0.05970149253731343,0.0,0.16689280868385345
frontalpole-rh,0.0,0.17001338688085676,0.5488621151271754,0.0,0.0,0.012717536813922356,0.07697456492637215,0.19143239625167335
fusiform-lh,0.03558926487747958,0.0,0.0,0.5425904317386231,0.28179696616102684,0.12310385064177364,0.01691948658109685,0.0
isthmuscingulate-rh,0.12206797510770703,0.0,0.0,0.2331258975586405,0.3652465294399234,0.21780756342747726,0.0617520344662518,0.0
medialorbitofrontal-lh,0.153576129881527,0.03949100482667837,0.009214567792891619,0.09521720052654672,0.20140412461605967,0.4278192189556823,0.04475647213690215,0.028521281263712155
rostralanteriorcingulate-lh,0.19159335288367546,0.0,0.11241446725317693,0.030303030303030304,0.12805474095796676,0.10166177908113393,0.4359726295210166,0.0
rostralanteriorcingulate-rh,0.0,0.20504201680672268,0.24033613445378152,0.0,0.0,0.052941176470588235,0.0,0.5016806722689076
