,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh
frontalpole-rh,0.39080459770114945,0.07780725022104333,0.14500442086648982,0.0658709106984969,0.04111405835543767,0.07427055702917772,0.09593280282935455,0.10919540229885058
fusiform-lh,0.03185185185185185,0.22962962962962963,0.060925925925925925,0.1712962962962963,0.10518518518518519,0.0,0.20462962962962963,0.19648148148148148
insula-lh,0.10062111801242236,0.10403726708074534,0.2571428571428571,0.08509316770186336,0.09130434782608696,0.10683229813664596,0.12080745341614907,0.1341614906832298
insula-rh,0.03141025641025641,0.19636752136752136,0.05726495726495726,0.2076923076923077,0.11388888888888889,0.0,0.19764957264957264,0.19572649572649573
isthmuscingulate-rh,0.024331550802139036,0.1518716577540107,0.07754010695187166,0.14385026737967915,0.29866310160427806,0.0,0.1518716577540107,0.1518716577540107
lateralorbitofrontal-lh,0.1343042071197411,0.0,0.27993527508090615,0.0,0.0,0.5857605177993528,0.0,0.0
lingual-lh,0.038350738206697876,0.20003601008282318,0.0689593086064098,0.16762693554195174,0.102268635217861,0.0,0.21696074900972273,0.20579762333453366
parahippocampal-lh,0.043548387096774194,0.19121863799283154,0.07652329749103942,0.16523297491039426,0.1017921146953405,0.0,0.20591397849462365,0.21577060931899641
