,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3667711598746082,0.1573667711598746,0.010031347962382446,0.09153605015673981,0.12163009404388715,0.08025078369905957,0.04764890282131661,0.12476489028213165
frontalpole-rh,0.07259684361549498,0.23127690100430415,0.061406025824964135,0.049641319942611194,0.19053084648493543,0.15208034433285508,0.12137733142037303,0.12109038737446198
insula-lh,0.011214953271028037,0.1320872274143302,0.3862928348909657,0.0,0.10218068535825545,0.11588785046728972,0.12461059190031153,0.1277258566978193
isthmuscingulate-rh,0.07139457401237506,0.08329366968110423,0.0,0.46263683960019036,0.15706806282722513,0.08329366968110423,0.09328891004283675,0.04902427415516421
medialorbitofrontal-lh,0.050750906266183324,0.17244950802692904,0.04298291040911445,0.0859658208182289,0.2351113412739513,0.15924391506991195,0.14241325737959606,0.11108234075608493
medialorbitofrontal-rh,0.03649205414949971,0.1559741024131842,0.055915244261330196,0.05267804590935845,0.18098881695114774,0.2651559741024132,0.13655091230135374,0.11624484991171277
rostralanteriorcingulate-lh,0.024691358024691357,0.13327002215891104,0.06267806267806268,0.06331117442228554,0.1741057296612852,0.1462488129154796,0.23330167774612218,0.1623931623931624
rostralanteriorcingulate-rh,0.06444373196537352,0.13529977556909265,0.06508496312920808,0.03430586726514909,0.13754408464251364,0.12696377043924334,0.1651170246873998,0.27124078230201987
