,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.3068309070548712,0.08286674132138858,0.0,0.1707726763717805,0.07810750279955207,0.11842105263157894,0.20492721164613661,0.03807390817469205
fusiform-lh,0.10559886605244508,0.33841247342310415,0.0,0.12437987243090007,0.20269312544294826,0.0846917080085046,0.1442239546420978,0.0
insula-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.1827893175074184,0.10415430267062314,0.0,0.30415430267062316,0.09614243323442137,0.10445103857566766,0.17566765578635016,0.032640949554896145
isthmuscingulate-rh,0.09643968199101279,0.1956446595229865,0.0,0.11130314552367784,0.27860352575181474,0.16453508468717595,0.15347390252333218,0.0
paracentral-lh,0.14088769334229992,0.07767316745124411,0.0,0.11768661735036987,0.15803631472763954,0.30564895763281774,0.1859448554135844,0.014122394082044385
rostralanteriorcingulate-lh,0.19298708146585816,0.10572106511995781,0.0,0.15502240970208278,0.11758502504613762,0.1468494595307145,0.25046137621935144,0.03137358291589771
rostralanteriorcingulate-rh,0.22895622895622897,0.0,0.0,0.18181818181818182,0.0,0.0707070707070707,0.2037037037037037,0.3148148148148148
