,Fp1,F7,FT9,F4,Fp2,AF7,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.59,0.0,0.0,0.41,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.5760233918128655,0.0,0.4239766081871345
AF8,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.4979919678714859,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.46579804560260585,0.0,0.5342019543973942
