,Fp1,F7,FC5,FT10,F4,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.6092362344582594,0.0,0.0,0.3907637655417407
Fp2,0.0,0.0,0.0,0.0,0.0,0.5764705882352941,0.4235294117647059,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.23841059602649006,0.7615894039735099,0.0
AF8,0.0,0.0,0.0,0.0,0.4966139954853273,0.0,0.0,0.5033860045146726
