,caudalmiddlefrontal-rh,entorhinal-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,middletemporal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh
caudalmiddlefrontal-rh,0.8648648648648649,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0
entorhinal-lh,0.0,0.56,0.0,0.0,0.32,0.0,0.0,0.12
lateralorbitofrontal-lh,0.0,0.0,0.6666666666666666,0.0,0.13725490196078433,0.0,0.0196078431372549,0.17647058823529413
medialorbitofrontal-lh,0.045454545454545456,0.0,0.022727272727272728,0.5227272727272727,0.0,0.2159090909090909,0.19318181818181818,0.0
middletemporal-lh,0.0,0.25287356321839083,0.08045977011494253,0.0,0.5747126436781609,0.011494252873563218,0.022988505747126436,0.05747126436781609
parsorbitalis-lh,0.0,0.0,0.05084745762711865,0.2711864406779661,0.05084745762711865,0.4406779661016949,0.11864406779661017,0.06779661016949153
parsorbitalis-rh,0.0449438202247191,0.0,0.056179775280898875,0.15730337078651685,0.0449438202247191,0.033707865168539325,0.550561797752809,0.11235955056179775
temporalpole-lh,0.012987012987012988,0.012987012987012988,0.14285714285714285,0.012987012987012988,0.06493506493506493,0.025974025974025976,0.14285714285714285,0.5844155844155844
