,frontalpole-lh,lateralorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,transversetemporal-rh
frontalpole-lh,0.6388888888888888,0.06944444444444445,0.08333333333333333,0.013888888888888888,0.0,0.125,0.06944444444444445,0.0
lateralorbitofrontal-lh,0.05063291139240506,0.379746835443038,0.0,0.22784810126582278,0.02531645569620253,0.0,0.31645569620253167,0.0
parahippocampal-lh,0.11320754716981132,0.0,0.8867924528301887,0.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.17142857142857143,0.0,0.4714285714285714,0.17142857142857143,0.02857142857142857,0.12857142857142856,0.02857142857142857
parstriangularis-lh,0.0,0.0,0.0,0.11764705882352941,0.6029411764705882,0.16176470588235295,0.0,0.11764705882352941
rostralanteriorcingulate-lh,0.06666666666666667,0.02666666666666667,0.0,0.0,0.09333333333333334,0.8,0.0,0.013333333333333334
rostralmiddlefrontal-lh,0.06493506493506493,0.36363636363636365,0.0,0.19480519480519481,0.012987012987012988,0.0,0.36363636363636365,0.0
transversetemporal-rh,0.0,0.0,0.0,0.043478260869565216,0.11594202898550725,0.0,0.0,0.8405797101449275
