,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.696551724137931,0.013793103448275862,0.05057471264367816,0.11264367816091954,0.10574712643678161,0.004597701149425287,0.013793103448275862,0.0022988505747126436
frontalpole-lh,0.008888888888888889,0.5170370370370371,0.15851851851851853,0.0,0.0,0.1748148148148148,0.05185185185185185,0.08888888888888889
frontalpole-rh,0.029372496662216287,0.15086782376502003,0.5794392523364486,0.014686248331108143,0.03471295060080107,0.13618157543391188,0.04005340453938585,0.014686248331108143
parahippocampal-rh,0.1179245283018868,0.0,0.025943396226415096,0.7547169811320755,0.08018867924528301,0.009433962264150943,0.01179245283018868,0.0
parsorbitalis-rh,0.10278372591006424,0.0,0.059957173447537475,0.08565310492505353,0.7473233404710921,0.0,0.004282655246252677,0.0
rostralanteriorcingulate-rh,0.0,0.2111111111111111,0.18703703703703703,0.003703703703703704,0.0,0.4648148148148148,0.08703703703703704,0.046296296296296294
temporalpole-lh,0.007272727272727273,0.05272727272727273,0.04727272727272727,0.0018181818181818182,0.007272727272727273,0.07636363636363637,0.7254545454545455,0.08181818181818182
temporalpole-rh,0.006382978723404255,0.125531914893617,0.02553191489361702,0.0,0.0,0.0574468085106383,0.08936170212765958,0.6957446808510638
